# kvals, u power spectrum, 1/k^2 spectrum. 
1.0	1.5260764695897457	10.098800775111846
2.0	1.449807048551798	2.5247001937779614
3.0	1.3956561209167206	1.1220889750124272
4.0	1.342427047932707	0.6311750484444903
5.0	1.2469751341839304	0.40395203100447385
6.0	1.1720015068755256	0.2805222437531068
7.0	1.1035008026038862	0.20609797500228252
8.0	1.0117404284588924	0.1577937621111226
9.0	0.9514255603436909	0.12467655277915857
10.0	0.8819730687198476	0.10098800775111846
11.0	0.7877100950941643	0.0834611634306764
12.0	0.7472086785072878	0.0701305609382767
13.0	0.6710011706011165	0.059756217604212104
14.0	0.6213084097458856	0.05152449375057063
15.0	0.563418087032524	0.044883559000497085
16.0	0.527770370842276	0.03944844052778065
