# xi_vals, uvals 
-3.141592653589793	-0.09973557010035816
-2.945243112740431	-0.09973557010035818
-2.748893571891069	-0.09973557010035818
-2.552544031041707	-0.09973557010035818
-2.356194490192345	-0.09973557010035816
-2.1598449493429825	-0.09973557010035818
-1.9634954084936207	-0.09973557010035818
-1.7671458676442586	-0.09973557010035818
-1.5707963267948966	-0.09973557010035816
-1.3744467859455345	-0.09973557010035818
-1.1780972450961724	-0.09973557010035818
-0.9817477042468106	-0.09973557010035818
-0.7853981633974483	-0.09973557010035816
-0.589048622548086	-0.09973557010035818
-0.39269908169872414	-0.09973557010035818
-0.1963495408493623	-0.09973557010035818
0.0	3.0918026731111032
0.1963495408493623	-0.09973557010035818
0.39269908169872414	-0.09973557010035818
0.589048622548086	-0.09973557010035818
0.7853981633974483	-0.09973557010035816
0.9817477042468106	-0.09973557010035818
1.178097245096172	-0.09973557010035818
1.3744467859455343	-0.09973557010035818
1.5707963267948966	-0.09973557010035816
1.7671458676442588	-0.09973557010035818
1.9634954084936211	-0.09973557010035818
2.1598449493429825	-0.09973557010035818
2.356194490192345	-0.09973557010035816
2.552544031041707	-0.09973557010035818
2.7488935718910685	-0.09973557010035818
2.945243112740431	-0.09973557010035818
3.141592653589793	-0.09973557010035816
