# xi_vals, uvals 
-3.141592653589793	-0.07052369794346935
-3.043417883165112	-0.07052369794346953
-2.945243112740431	-0.07052369794346953
-2.84706834231575	-0.07052369794346953
-2.748893571891069	-0.07052369794346952
-2.650718801466388	-0.07052369794346953
-2.552544031041707	-0.07052369794346953
-2.454369260617026	-0.07052369794346953
-2.356194490192345	-0.07052369794346952
-2.2580197197676637	-0.07052369794346953
-2.1598449493429825	-0.07052369794346953
-2.061670178918302	-0.07052369794346953
-1.9634954084936207	-0.07052369794346952
-1.8653206380689396	-0.07052369794346953
-1.7671458676442586	-0.07052369794346953
-1.6689710972195777	-0.07052369794346953
-1.5707963267948966	-0.07052369794346958
-1.4726215563702154	-0.07052369794346953
-1.3744467859455345	-0.07052369794346953
-1.2762720155208536	-0.07052369794346953
-1.1780972450961724	-0.07052369794346952
-1.0799224746714913	-0.07052369794346953
-0.9817477042468106	-0.07052369794346953
-0.8835729338221294	-0.07052369794346953
-0.7853981633974483	-0.07052369794346952
-0.6872233929727671	-0.07052369794346953
-0.589048622548086	-0.07052369794346953
-0.4908738521234053	-0.07052369794346953
-0.39269908169872414	-0.07052369794346952
-0.294524311274043	-0.07052369794346953
-0.1963495408493623	-0.07052369794346953
-0.09817477042468115	-0.07052369794346953
0.0	4.442992970438581
0.09817477042468115	-0.07052369794346953
0.1963495408493623	-0.07052369794346953
0.294524311274043	-0.07052369794346953
0.39269908169872414	-0.07052369794346952
0.4908738521234053	-0.07052369794346953
0.589048622548086	-0.07052369794346953
0.6872233929727671	-0.07052369794346953
0.7853981633974483	-0.07052369794346952
0.883572933822129	-0.07052369794346953
0.9817477042468106	-0.07052369794346953
1.0799224746714913	-0.07052369794346953
1.178097245096172	-0.07052369794346952
1.2762720155208536	-0.07052369794346953
1.3744467859455343	-0.07052369794346953
1.4726215563702159	-0.07052369794346953
1.5707963267948966	-0.07052369794346958
1.6689710972195773	-0.07052369794346953
1.7671458676442588	-0.07052369794346953
1.8653206380689396	-0.07052369794346953
1.9634954084936211	-0.07052369794346952
2.061670178918302	-0.07052369794346953
2.1598449493429825	-0.07052369794346953
2.258019719767664	-0.07052369794346953
2.356194490192345	-0.07052369794346952
2.4543692606170255	-0.07052369794346953
2.552544031041707	-0.07052369794346953
2.650718801466388	-0.07052369794346953
2.7488935718910685	-0.07052369794346952
2.84706834231575	-0.07052369794346953
2.945243112740431	-0.07052369794346953
3.0434178831651124	-0.07052369794346953
3.141592653589793	-0.07052369794346935
